CO2,Temperature,Humidity,Sun1,Sun2,Sun3,Sun4,Sun5,Sun6,date
509.0,24.6,47.6,76.7,86.6,116.3,102.1,109.3,98.1,2025-04-27 16:09:09
481.0,24.5,49.6,77.0,86.6,115.6,102.9,109.6,98.0,2025-04-27 16:14:09
461.0,24.6,49.7,79.2,82.9,117.6,104.3,110.4,97.2,2025-04-27 16:19:09
485.0,24.6,48.6,78.3,85.6,114.5,104.7,110.5,97.7,2025-04-27 16:24:09
532.0,24.6,48.2,77.2,86.4,115.1,103.7,110.1,97.8,2025-04-27 16:29:09
544.0,24.6,47.8,77.2,83.8,120.1,100.9,108.8,97.6,2025-04-27 16:34:09
528.0,24.5,47.6,79.3,83.8,116.3,105.2,110.7,97.3,2025-04-27 16:39:09
497.0,24.5,47.3,76.4,85.9,117.6,100.8,108.8,98.0,2025-04-27 16:44:09
474.0,24.4,47.1,79.4,83.0,118.0,104.3,110.4,97.2,2025-04-27 16:49:09
485.0,24.3,47.6,77.2,86.5,115.2,103.2,109.8,98.0,2025-04-27 16:54:09
528.0,24.3,47.5,77.7,86.3,114.6,104.1,110.2,98.0,2025-04-27 16:59:09
543.0,24.2,48.5,78.5,85.3,114.7,105.2,110.8,97.5,2025-04-27 17:04:09
518.0,24.1,49.5,76.4,85.8,118.0,100.9,108.9,98.0,2025-04-27 17:09:09
490.0,24.1,47.9,79.3,83.0,117.9,104.3,110.4,97.4,2025-04-27 17:14:09
465.0,24.1,48.6,77.5,86.4,114.9,103.9,110.1,97.9,2025-04-27 17:19:09
472.0,24.2,53.2,77.3,86.5,115.3,103.5,110.0,98.0,2025-04-27 17:24:09
517.0,24.7,56.3,78.6,85.5,114.5,105.0,110.6,97.5,2025-04-27 17:29:09
549.0,24.9,52.2,79.5,83.6,116.8,105.1,110.7,97.4,2025-04-27 17:34:09
535.0,24.8,49.5,77.8,83.2,119.8,101.4,109.1,97.4,2025-04-27 17:39:09
507.0,24.7,47.9,78.0,82.9,119.7,101.7,109.3,97.3,2025-04-27 17:44:09
481.0,24.5,48.9,79.4,83.3,117.1,104.8,110.6,97.4,2025-04-27 17:49:09
472.0,24.5,47.9,76.4,85.9,117.9,101.0,108.9,98.1,2025-04-27 17:54:09
506.0,24.4,47.9,78.4,85.6,114.5,105.0,110.7,97.7,2025-04-27 17:59:09
540.0,23.8,48.5,0.0,3999.9,0.0,0.0,0.0,0.0,2025-04-27 18:04:09
535.0,23.1,55.0,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-04-27 18:09:09
513.0,22.6,59.1,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-27 18:14:09
488.0,21.9,59.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-27 18:19:09
465.0,21.5,68.8,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-04-27 18:24:09
451.0,21.0,60.5,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-04-27 18:29:09
442.0,20.6,68.4,3999.9,0.0,0.0,0.0,0.0,0.0,2025-04-27 18:34:09
429.0,20.4,65.1,0.0,3999.9,0.0,0.0,0.0,0.0,2025-04-27 18:39:09
421.0,20.1,62.8,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-04-27 18:44:09
416.0,19.9,71.7,3999.9,0.0,0.0,0.0,0.0,0.0,2025-04-27 18:49:09
411.0,19.8,65.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-27 18:54:09
412.0,19.5,68.8,0.0,3999.9,0.0,0.0,0.0,0.0,2025-04-27 18:59:09
410.0,19.5,74.5,0.0,3999.9,0.0,0.0,0.0,0.0,2025-04-27 19:04:09
411.0,19.2,65.4,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-04-27 19:09:09
409.0,19.1,73.0,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-27 19:14:09
411.0,19.2,82.1,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-27 19:19:09
407.0,19.0,78.4,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-27 19:24:09
411.0,18.7,78.6,0.0,0.0,0.0,0.0,3999.9,0.0,2025-04-27 19:29:09
419.0,18.7,85.2,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-27 19:34:09
422.0,18.8,88.8,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-27 19:39:09
415.0,18.8,89.7,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-27 19:44:09
422.0,18.5,79.6,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-04-27 19:49:09
423.0,18.5,86.4,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-27 19:54:09
424.0,18.6,89.8,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-27 19:59:09
429.0,18.6,91.9,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-27 20:04:09
429.0,18.7,93.4,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-04-27 20:09:09
430.0,18.7,94.5,3999.9,3999.8,0.0,0.0,0.0,0.0,2025-04-27 20:14:09
432.0,18.4,84.3,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-27 20:19:09
433.0,18.4,88.8,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-04-27 20:24:09
435.0,18.5,91.5,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-27 20:29:09
437.0,18.5,93.1,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-27 20:34:09
437.0,18.6,94.3,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-27 20:39:09
438.0,18.6,95.1,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-27 20:44:09
439.0,18.7,95.7,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-27 20:49:09
441.0,18.7,96.1,3999.8,3999.8,0.0,0.0,0.0,0.0,2025-04-27 20:54:09
442.0,18.8,96.4,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-27 20:59:09
444.0,18.8,96.7,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-27 21:04:09
448.0,18.8,96.9,3999.9,0.0,3999.9,0.0,3999.9,0.0,2025-04-27 21:09:09
448.0,18.9,97.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-27 21:14:09
446.0,18.9,97.1,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-27 21:19:09
446.0,18.8,97.2,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-27 21:24:09
450.0,18.9,97.4,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-27 21:29:09
449.0,18.9,97.5,3999.8,3999.9,0.0,0.0,3999.9,0.0,2025-04-27 21:34:09
451.0,18.9,97.5,3999.9,0.0,0.0,0.0,0.0,0.0,2025-04-27 21:39:09
456.0,18.9,97.5,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-27 21:44:09
457.0,18.9,97.5,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-04-27 21:49:09
457.0,18.9,97.6,0.0,0.0,0.0,0.0,3999.9,0.0,2025-04-27 21:54:09
452.0,18.9,97.7,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-27 21:59:09
453.0,18.9,97.6,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-27 22:04:09
457.0,18.8,97.7,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-27 22:09:09
452.0,18.9,97.8,3999.9,3999.8,0.0,0.0,0.0,0.0,2025-04-27 22:14:09
456.0,18.9,97.8,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-27 22:19:09
457.0,18.9,97.8,3999.9,3999.8,0.0,0.0,0.0,0.0,2025-04-27 22:24:09
462.0,18.8,97.8,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-27 22:29:09
459.0,18.8,97.9,3999.8,3999.9,0.0,0.0,3999.9,0.0,2025-04-27 22:34:09
455.0,18.8,97.9,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-04-27 22:39:09
458.0,18.8,98.0,0.0,3999.9,0.0,0.0,0.0,0.0,2025-04-27 22:44:09
457.0,18.8,98.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-27 22:49:09
462.0,18.8,98.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-27 22:54:09
463.0,18.8,98.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-27 22:59:09
464.0,18.7,98.0,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-27 23:04:09
464.0,18.7,98.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-27 23:09:09
465.0,18.7,98.0,3999.9,0.0,3999.9,0.0,3999.9,0.0,2025-04-27 23:14:09
462.0,18.6,98.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-27 23:19:09
462.0,18.7,98.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-27 23:24:09
462.0,18.7,97.9,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-04-27 23:29:09
467.0,18.6,97.8,0.0,0.0,0.0,0.0,3999.9,0.0,2025-04-27 23:34:09
469.0,18.5,97.7,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-04-27 23:39:09
470.0,18.6,97.7,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-27 23:44:09
468.0,18.5,97.7,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-27 23:49:09
469.0,18.5,97.6,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-27 23:54:09
470.0,18.5,97.6,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-27 23:59:09
470.0,18.5,97.5,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-04-28 00:04:09
470.0,18.5,97.5,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-04-28 00:09:10
477.0,18.4,97.4,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 00:14:09
468.0,18.4,97.2,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 00:19:09
469.0,18.4,97.1,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 00:24:10
471.0,18.4,97.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 00:29:09
471.0,18.3,96.9,3999.8,3999.8,0.0,0.0,0.0,0.0,2025-04-28 00:34:10
470.0,18.3,96.8,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-28 00:39:09
472.0,18.3,96.5,0.0,0.0,0.0,0.0,3999.9,0.0,2025-04-28 00:44:10
473.0,18.3,96.5,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 00:49:09
474.0,18.3,96.4,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 00:54:09
473.0,18.2,96.4,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-28 00:59:10
474.0,18.2,96.2,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-28 01:04:10
476.0,18.2,96.1,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 01:09:10
480.0,18.2,95.9,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 01:14:10
477.0,18.2,95.8,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-28 01:19:10
480.0,18.2,95.7,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-04-28 01:24:10
477.0,18.2,95.6,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 01:29:10
476.0,18.1,95.4,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-04-28 01:34:10
479.0,18.1,95.4,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-28 01:39:10
482.0,18.1,95.2,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-28 01:44:10
479.0,18.1,95.1,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 01:49:10
480.0,18.1,95.1,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 01:54:10
481.0,18.0,94.8,3999.9,0.0,3999.9,0.0,3999.9,0.0,2025-04-28 01:59:10
479.0,18.0,94.7,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-28 02:04:10
480.0,18.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28 02:09:10
483.0,18.0,94.4,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 02:14:10
484.0,18.0,94.2,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 02:19:10
479.0,18.0,94.1,0.0,3999.9,3999.8,0.0,0.0,0.0,2025-04-28 02:24:10
481.0,17.9,93.9,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 02:29:10
486.0,17.9,94.0,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 02:34:10
481.0,17.9,93.9,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-28 02:39:10
482.0,17.8,93.7,0.0,0.0,3999.9,0.0,3999.9,0.0,2025-04-28 02:44:10
477.0,17.9,93.6,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 02:49:10
479.0,17.8,93.7,3999.9,3999.9,0.0,0.0,3999.9,0.0,2025-04-28 02:54:10
483.0,17.8,93.6,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 02:59:10
482.0,17.8,93.5,3999.8,3999.9,0.0,0.0,0.0,0.0,2025-04-28 03:04:10
479.0,17.8,93.5,0.0,3999.8,3999.9,0.0,0.0,0.0,2025-04-28 03:09:10
483.0,17.7,93.5,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 03:14:10
486.0,17.7,93.3,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 03:19:10
486.0,17.7,93.3,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 03:24:10
486.0,17.7,93.2,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-28 03:29:10
487.0,17.6,93.2,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-28 03:34:10
488.0,17.6,93.1,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 03:39:10
489.0,17.6,93.0,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 03:44:10
491.0,17.5,93.0,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-04-28 03:49:10
487.0,17.6,93.1,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-28 03:54:10
487.0,17.5,93.1,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-28 03:59:10
493.0,17.5,92.9,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-28 04:04:10
490.0,17.5,93.0,3999.9,3999.8,0.0,0.0,0.0,0.0,2025-04-28 04:09:10
489.0,17.4,92.8,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 04:14:10
489.0,17.4,92.8,0.0,3999.9,3999.8,0.0,0.0,0.0,2025-04-28 04:19:10
492.0,17.4,92.8,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-28 04:24:10
491.0,17.3,92.6,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 04:29:10
491.0,17.3,92.7,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 04:34:10
488.0,17.3,92.6,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28 04:39:10
489.0,17.2,92.6,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 04:44:10
488.0,17.2,92.7,3999.9,3999.9,0.0,0.0,0.0,0.0,2025-04-28 04:49:10
492.0,17.2,92.6,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 04:54:10
490.0,17.1,92.7,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-28 04:59:10
493.0,17.1,92.6,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 05:04:10
489.0,17.1,92.6,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-28 05:09:10
494.0,17.1,92.7,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 05:14:10
496.0,17.0,92.5,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-28 05:19:10
495.0,17.0,92.6,3999.9,3999.9,0.0,0.0,0.0,0.0,2025-04-28 05:24:10
497.0,16.9,92.7,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28 05:29:10
494.0,16.9,92.7,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 05:34:10
494.0,16.9,92.7,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 05:39:10
498.0,16.8,92.7,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28 05:44:10
496.0,16.8,91.5,3999.8,3999.9,0.0,0.0,0.0,0.0,2025-04-28 05:49:10
491.0,16.7,89.5,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 05:54:10
489.0,16.6,87.8,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 05:59:10
477.0,16.5,86.2,0.0,3999.9,0.0,0.0,0.0,0.0,2025-04-28 06:04:10
473.0,16.4,85.1,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 06:09:10
466.0,16.3,84.1,3999.9,0.0,0.0,0.0,3999.9,0.0,2025-04-28 06:14:10
459.0,16.2,83.6,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28 06:19:10
464.0,16.1,83.1,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-28 06:24:10
466.0,16.1,82.7,0.0,0.0,3999.9,0.0,0.0,0.0,2025-04-28 06:29:10
469.0,16.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28 06:34:10
463.0,15.9,82.4,3999.8,0.0,0.0,0.0,3999.9,0.0,2025-04-28 06:39:10
461.0,15.9,82.5,3999.9,0.0,0.0,0.0,0.0,0.0,2025-04-28 06:44:10
460.0,15.8,82.5,0.0,3999.9,3999.9,0.0,0.0,0.0,2025-04-28 06:49:10
465.0,15.7,82.6,0.0,0.0,3999.8,0.0,0.0,0.0,2025-04-28 06:54:10
467.0,15.7,82.7,0.0,3999.8,0.0,0.0,0.0,0.0,2025-04-28 06:59:10
466.0,16.0,81.9,81.8,89.7,122.6,106.4,114.6,101.9,2025-04-28 07:04:10
508.0,16.6,80.0,81.0,88.0,121.8,104.9,113.2,100.2,2025-04-28 07:09:10
577.0,17.3,77.6,80.1,88.7,118.5,105.0,112.6,99.6,2025-04-28 07:14:10
640.0,18.0,75.1,80.8,88.1,115.5,107.1,112.8,98.9,2025-04-28 07:19:10
684.0,18.8,72.3,79.4,86.5,119.9,102.9,110.8,98.8,2025-04-28 07:24:10
683.0,19.3,64.6,79.0,86.1,119.5,102.4,110.2,98.6,2025-04-28 07:29:10
651.0,19.4,63.8,81.4,84.1,117.8,105.9,111.5,98.1,2025-04-28 07:34:10
608.0,20.1,70.4,80.2,86.7,114.5,106.2,111.4,98.5,2025-04-28 07:39:10
575.0,20.7,66.2,79.5,83.9,119.7,102.8,109.9,98.2,2025-04-28 07:44:10
583.0,20.9,58.9,78.6,87.4,115.1,103.8,110.1,98.8,2025-04-28 07:49:10
616.0,21.5,65.3,80.0,86.0,114.3,105.8,110.9,98.4,2025-04-28 07:54:10
646.0,21.6,56.0,78.0,87.0,116.6,102.6,109.4,98.7,2025-04-28 07:59:10
643.0,21.7,62.0,79.9,85.6,114.3,105.8,110.8,98.1,2025-04-28 08:04:10
618.0,22.3,56.3,80.1,85.3,114.6,106.0,110.8,98.2,2025-04-28 08:09:10
579.0,22.3,50.7,79.5,83.3,119.0,102.9,109.6,97.9,2025-04-28 08:14:10
564.0,22.5,55.7,79.8,83.2,118.7,103.4,109.9,98.0,2025-04-28 08:19:10
572.0,23.0,54.3,78.3,87.0,114.9,103.8,110.0,98.5,2025-04-28 08:24:10
591.0,22.7,47.8,77.7,87.0,115.7,102.8,109.6,98.7,2025-04-28 08:29:10
611.0,23.0,58.3,78.2,84.3,119.8,101.1,109.1,98.3,2025-04-28 08:34:10
622.0,23.5,55.6,77.5,85.6,118.7,101.0,108.8,98.4,2025-04-28 08:39:10
598.0,23.1,45.5,77.2,86.3,117.6,101.4,109.1,98.7,2025-04-28 08:44:10
587.0,22.8,60.3,78.4,86.6,114.9,104.2,110.2,98.3,2025-04-28 08:49:10
596.0,23.6,50.9,79.9,83.1,117.8,104.3,110.2,97.8,2025-04-28 08:54:10
613.0,23.2,45.6,79.8,83.2,118.0,104.4,110.4,97.8,2025-04-28 08:59:10
650.0,23.0,60.2,79.4,83.0,119.0,102.9,109.7,97.7,2025-04-28 09:04:10
633.0,23.9,52.1,77.7,86.8,115.0,103.1,109.8,98.3,2025-04-28 09:09:10
584.0,23.6,45.6,78.5,86.2,114.1,104.7,110.5,98.1,2025-04-28 09:14:10
564.0,23.4,60.4,78.9,83.3,119.5,102.2,109.4,97.8,2025-04-28 09:19:10
588.0,24.2,65.5,77.0,86.1,117.6,101.0,108.7,98.3,2025-04-28 09:24:10
620.0,24.2,42.7,79.5,84.7,114.6,105.5,110.8,97.7,2025-04-28 09:29:10
652.0,23.4,51.5,79.4,85.2,114.5,105.5,110.7,97.9,2025-04-28 09:34:10
641.0,24.0,62.6,77.0,86.1,117.6,101.0,108.9,98.3,2025-04-28 09:39:10
611.0,24.6,49.2,79.8,84.5,114.9,105.4,110.7,97.9,2025-04-28 09:44:10
580.0,24.0,47.1,79.4,83.0,117.7,104.1,110.2,97.6,2025-04-28 09:49:10
614.0,24.2,59.2,78.6,82.9,119.6,102.0,109.0,97.2,2025-04-28 09:54:10
654.0,24.9,51.6,76.9,86.4,116.8,101.4,108.9,98.3,2025-04-28 09:59:10
645.0,24.2,46.5,76.7,85.9,117.3,100.8,108.7,98.2,2025-04-28 10:04:10
608.0,23.9,61.8,79.5,82.8,117.9,103.9,110.0,97.4,2025-04-28 10:09:11
572.0,25.2,63.0,77.0,85.6,118.3,100.5,108.4,98.0,2025-04-28 10:14:10
594.0,24.8,48.6,79.5,82.8,117.2,104.0,110.1,97.0,2025-04-28 10:19:11
650.0,24.2,50.5,79.1,85.0,114.3,105.4,110.7,97.5,2025-04-28 10:24:11
674.0,24.9,62.8,77.3,86.6,115.7,102.0,109.0,98.2,2025-04-28 10:29:11
630.0,25.9,63.3,76.9,85.9,116.5,100.7,108.4,97.9,2025-04-28 10:34:11
583.0,25.5,48.0,79.3,84.6,114.1,105.4,110.5,97.4,2025-04-28 10:39:11
580.0,24.8,49.5,78.4,82.8,118.8,102.1,109.1,97.4,2025-04-28 10:44:11
621.0,25.1,61.7,78.0,86.0,114.0,104.0,109.9,97.7,2025-04-28 10:49:11
655.0,25.9,53.2,76.8,85.2,118.0,100.3,108.3,97.7,2025-04-28 10:54:11
657.0,25.8,53.0,76.7,86.4,115.9,101.4,108.7,97.8,2025-04-28 10:59:11
612.0,25.5,50.8,78.4,82.8,118.2,102.1,109.0,97.2,2025-04-28 11:04:11
582.0,25.2,50.4,79.4,83.5,116.2,104.7,110.2,97.3,2025-04-28 11:09:11
614.0,24.9,51.3,79.4,82.8,117.6,104.0,109.9,97.1,2025-04-28 11:14:11
658.0,24.8,51.8,79.3,84.3,115.2,105.2,110.4,97.5,2025-04-28 11:19:11
663.0,24.9,53.0,76.7,85.7,118.1,100.6,108.7,98.1,2025-04-28 11:24:11
619.0,24.9,51.5,79.6,83.6,116.3,105.0,110.5,97.3,2025-04-28 11:29:11
589.0,24.7,53.0,76.5,86.0,117.1,100.8,108.7,98.0,2025-04-28 11:34:11
620.0,24.6,53.7,77.3,86.7,115.1,102.9,109.5,98.1,2025-04-28 11:39:11
666.0,24.7,54.1,78.3,83.1,119.4,101.8,109.0,97.5,2025-04-28 11:44:11
660.0,24.6,53.9,79.4,84.3,115.4,105.4,110.5,97.7,2025-04-28 11:49:11
621.0,24.8,58.4,77.5,86.6,114.7,103.5,109.8,97.9,2025-04-28 11:54:11
593.0,25.1,55.7,76.8,86.3,117.2,101.2,108.8,98.0,2025-04-28 11:59:11
616.0,25.2,54.7,76.9,86.5,115.9,102.0,109.1,97.9,2025-04-28 12:04:11
648.0,25.2,54.6,79.4,84.2,114.9,105.2,110.5,97.5,2025-04-28 12:09:11
629.0,25.0,53.5,79.5,83.8,116.1,104.9,110.3,97.4,2025-04-28 12:14:11
585.0,24.9,53.4,78.0,83.3,119.6,101.5,109.0,97.5,2025-04-28 12:19:11
574.0,24.7,52.3,79.5,83.5,116.9,104.7,110.4,97.2,2025-04-28 12:24:11
610.0,24.6,52.2,79.5,83.8,116.2,105.0,110.4,97.4,2025-04-28 12:29:11
641.0,24.4,54.2,76.5,86.1,117.3,100.9,108.8,98.1,2025-04-28 12:34:11
636.0,24.4,53.3,76.7,85.6,118.3,100.8,108.7,98.1,2025-04-28 12:39:11
596.0,24.3,53.6,79.1,82.8,118.4,103.5,109.9,97.4,2025-04-28 12:44:11
576.0,24.2,54.0,77.0,84.8,119.3,100.5,108.5,97.9,2025-04-28 12:49:11
598.0,24.3,56.4,79.7,83.2,117.1,104.7,110.4,97.2,2025-04-28 12:54:11
637.0,24.4,57.6,78.0,86.4,114.5,103.8,110.0,98.0,2025-04-28 12:59:11
646.0,24.5,55.4,78.9,82.7,118.8,103.0,109.6,97.4,2025-04-28 13:04:11
611.0,24.5,52.4,79.1,84.8,114.6,105.4,110.6,97.6,2025-04-28 13:09:11
566.0,24.3,50.6,76.9,85.2,118.8,100.4,108.5,97.9,2025-04-28 13:14:11
561.0,24.2,51.3,76.7,86.1,117.2,101.2,108.8,98.2,2025-04-28 13:19:11
589.0,24.1,53.3,77.5,84.1,120.0,101.0,108.9,97.8,2025-04-28 13:24:11
621.0,24.1,51.7,77.0,86.7,116.0,102.4,109.2,98.1,2025-04-28 13:29:11
620.0,24.0,52.2,77.0,85.0,119.1,100.6,108.6,98.0,2025-04-28 13:34:11
582.0,24.0,51.4,77.6,84.1,119.9,101.0,108.8,97.7,2025-04-28 13:39:11
560.0,24.0,51.7,77.3,86.7,115.4,103.2,109.7,98.2,2025-04-28 13:44:11
580.0,24.0,54.2,76.8,85.6,118.6,100.8,108.7,98.1,2025-04-28 13:49:11
613.0,24.1,57.1,76.9,86.4,117.1,101.5,109.0,98.2,2025-04-28 13:54:11
629.0,24.3,56.2,79.5,82.9,118.4,103.5,109.8,97.2,2025-04-28 13:59:11
603.0,24.4,54.4,77.9,83.8,119.8,101.3,108.8,97.7,2025-04-28 14:04:11
562.0,24.4,52.1,79.7,83.5,117.4,104.9,110.2,97.4,2025-04-28 14:09:11
558.0,24.4,49.2,77.9,83.6,119.8,101.3,108.9,97.5,2025-04-28 14:14:11
580.0,24.2,49.3,78.1,83.1,119.7,102.0,109.3,97.5,2025-04-28 14:19:11
609.0,24.1,51.7,76.7,86.4,117.3,101.6,109.0,98.3,2025-04-28 14:24:11
620.0,24.1,52.7,76.9,86.5,117.1,101.6,109.0,98.3,2025-04-28 14:29:11
596.0,24.3,52.8,77.2,86.7,115.8,102.6,109.4,98.2,2025-04-28 14:34:11
561.0,24.2,49.4,78.4,83.0,119.6,101.9,109.3,97.4,2025-04-28 14:39:11
556.0,24.0,49.7,76.9,85.6,118.8,100.8,108.7,98.1,2025-04-28 14:44:11
578.0,24.0,51.8,77.0,85.0,119.4,100.8,108.7,98.0,2025-04-28 14:49:11
599.0,24.0,53.0,79.7,84.0,116.2,105.6,110.7,97.4,2025-04-28 14:54:11
619.0,24.1,54.0,78.7,85.6,114.5,105.3,110.5,97.7,2025-04-28 14:59:11
599.0,24.2,51.9,77.2,86.7,115.7,103.0,109.6,98.0,2025-04-28 15:04:11
563.0,24.1,49.8,77.6,86.7,115.0,103.5,109.8,98.2,2025-04-28 15:09:11
564.0,24.1,49.8,79.6,84.1,115.8,105.7,110.7,97.4,2025-04-28 15:14:11
580.0,24.0,49.4,78.2,83.2,119.7,101.9,109.1,97.6,2025-04-28 15:19:11
599.0,23.9,49.4,79.2,82.7,118.7,103.6,109.9,97.4,2025-04-28 15:24:11
