CO2,Temperature,Humidity,Sun1,date
473,23.9,52.3,78.4,4/28/2025 17:24
488,24,51.3,77.2,4/28/2025 17:29
519,23.9,51.6,79.7,4/28/2025 17:34
520,24,51.2,79.5,4/28/2025 17:39
495,24,51.5,79.8,4/28/2025 17:44
479,24.1,51.5,77.8,4/28/2025 17:49
490,23.9,50.2,76.8,4/28/2025 17:54
523,23.9,51.3,79.1,4/28/2025 17:59
533,23.4,51.6,0,4/28/2025 18:04
515,22.4,58.7,0,4/28/2025 18:09
492,22.1,66.9,0,4/28/2025 18:14
475,21.6,59.5,0,4/28/2025 18:19
458,20.7,61.9,0,4/28/2025 18:24
447,20.5,69.6,3999.9,4/28/2025 18:29
439,20.2,64.7,0,4/28/2025 18:34
429,19.9,70.9,3999.9,4/28/2025 18:39
423,19.8,71.9,3999.9,4/28/2025 18:44
421,19.6,73.5,0,4/28/2025 18:49
419,19.5,74.6,0,4/28/2025 18:54
415,19.3,75.3,0,4/28/2025 18:59
414,19.2,75.9,0,4/28/2025 19:04
410,19.1,75.7,0,4/28/2025 19:09
410,19,75.2,0,4/28/2025 19:14
408,18.9,79.5,3999.9,4/28/2025 19:19
409,18.9,83.4,0,4/28/2025 19:24
410,18.9,86,0,4/28/2025 19:29
416,19,87.4,3999.9,4/28/2025 19:34
418,19,88.6,0,4/28/2025 19:39
419,19,89.4,3999.9,4/28/2025 19:44
422,19,89.9,0,4/28/2025 19:49
423,19,90.2,3999.8,4/28/2025 19:54
424,19,90.2,0,4/28/2025 19:59
428,19,89.9,0,4/28/2025 20:04
426,19,89.9,0,4/28/2025 20:09
428,19,89.8,0,4/28/2025 20:14
427,19,89.8,0,4/28/2025 20:19
429,18.9,89.6,0,4/28/2025 20:24
432,19,89.6,3999.8,4/28/2025 20:29
433,18.9,89.7,0,4/28/2025 20:34
435,19,89.8,0,4/28/2025 20:39
435,19,89.7,3999.9,4/28/2025 20:44
439,18.9,89.7,3999.8,4/28/2025 20:49
439,18.9,89.7,0,4/28/2025 20:54
437,18.9,89.6,3999.8,4/28/2025 20:59
441,18.9,89.6,3999.8,4/28/2025 21:04
442,18.9,89.4,0,4/28/2025 21:09
441,18.8,89.3,3999.8,4/28/2025 21:14
444,18.8,89.4,0,4/28/2025 21:19
445,18.8,89.3,3999.9,4/28/2025 21:24
446,18.8,89.3,0,4/28/2025 21:29
445,18.7,89.2,3999.8,4/28/2025 21:34
447,18.7,89.2,3999.8,4/28/2025 21:39
448,18.6,89.2,0,4/28/2025 21:44
444,18.6,89.2,3999.8,4/28/2025 21:49
446,18.6,89.1,0,4/28/2025 21:54
446,18.5,89,0,4/28/2025 21:59
447,18.4,89,0,4/28/2025 22:04
449,18.4,89.1,0,4/28/2025 22:09
448,18.4,89.1,0,4/28/2025 22:14
448,18.3,89.2,0,4/28/2025 22:19
450,18.3,89.1,0,4/28/2025 22:24
447,18.2,89.1,0,4/28/2025 22:29
450,18.2,89.1,0,4/28/2025 22:34
447,18.1,89.2,0,4/28/2025 22:39
449,18.1,89.2,0,4/28/2025 22:44
448,18,89.1,0,4/28/2025 22:49
450,18,89,0,4/28/2025 22:54
452,17.9,88.9,0,4/28/2025 22:59
452,17.8,88.7,3999.9,4/28/2025 23:04
452,17.8,88.8,0,4/28/2025 23:09
456,17.7,88.7,3999.9,4/28/2025 23:14
453,17.7,88.7,3999.8,4/28/2025 23:19
455,17.6,88.8,0,4/28/2025 23:24
454,17.6,88.6,3999.8,4/28/2025 23:29
452,17.5,88.7,0,4/28/2025 23:34
448,17.4,88.8,0,4/28/2025 23:39
447,17.4,88.7,0,4/28/2025 23:44
450,17.4,88.8,0,4/28/2025 23:49
451,17.3,88.8,0,4/28/2025 23:54
449,17.2,88.9,0,4/28/2025 23:59
450,17.2,89,0,4/29/2025 0:04
451,17.1,89,3999.9,4/29/2025 0:09
453,17.1,89,0,4/29/2025 0:14
452,17,88.9,0,4/29/2025 0:19
451,17,88.9,0,4/29/2025 0:24
453,16.9,89.1,3999.8,4/29/2025 0:29
454,16.8,89,3999.9,4/29/2025 0:34
452,16.8,89.1,0,4/29/2025 0:39
453,16.7,89.2,3999.8,4/29/2025 0:44
457,16.7,89.2,3999.8,4/29/2025 0:49
461,16.6,89.2,3999.8,4/29/2025 0:54
462,16.6,89.4,3999.9,4/29/2025 0:59
458,16.5,89.3,0,4/29/2025 1:04
457,16.5,89.4,0,4/29/2025 1:09
462,16.4,89.4,3999.8,4/29/2025 1:14
463,16.3,89.5,0,4/29/2025 1:19
461,16.2,89.3,0,4/29/2025 1:24
462,16.2,89.5,0,4/29/2025 1:29
460,16.1,89.6,0,4/29/2025 1:34
460,16,89.5,0,4/29/2025 1:39
463,16,89.5,0,4/29/2025 1:44
462,15.9,89.7,3999.9,4/29/2025 1:49
465,15.9,89.7,0,4/29/2025 1:54
465,15.8,89.7,3999.8,4/29/2025 1:59
470,15.7,89.8,0,4/29/2025 2:04
466,15.7,89.8,0,4/29/2025 2:09
460,15.6,90,0,4/29/2025 2:14
464,15.5,89.9,0,4/29/2025 2:19
467,15.5,90,0,4/29/2025 2:24
467,15.4,90.1,3999.8,4/29/2025 2:29
466,15.4,90.1,3999.9,4/29/2025 2:34
468,15.3,90.1,3999.8,4/29/2025 2:39
465,15.2,90.1,0,4/29/2025 2:44
467,15.2,90.1,0,4/29/2025 2:49
467,15.1,90.2,3999.8,4/29/2025 2:54
468,15.1,90.1,3999.8,4/29/2025 2:59
462,15,90.1,0,4/29/2025 3:04
468,15,90.2,0,4/29/2025 3:09
466,14.9,90.2,3999.9,4/29/2025 3:14
469,14.8,90.3,3999.9,4/29/2025 3:19
468,14.8,90.4,0,4/29/2025 3:24
470,14.7,90.4,0,4/29/2025 3:29
473,14.7,90.4,0,4/29/2025 3:34
471,14.6,90.4,0,4/29/2025 3:39
472,14.5,90.4,3999.9,4/29/2025 3:44
467,14.5,90.4,3999.9,4/29/2025 3:49
469,14.4,90.4,3999.9,4/29/2025 3:54
470,14.4,90.4,0,4/29/2025 3:59
473,14.3,90.5,0,4/29/2025 4:04
468,14.2,90.5,3999.8,4/29/2025 4:09
467,14.2,90.7,0,4/29/2025 4:14
467,14.1,90.6,3999.9,4/29/2025 4:19
470,14.1,90.6,0,4/29/2025 4:24
469,14,90.6,0,4/29/2025 4:29
470,14,90.7,0,4/29/2025 4:34
473,14,90.6,0,4/29/2025 4:39
475,13.9,90.7,0,4/29/2025 4:44
474,13.8,90.7,0,4/29/2025 4:49
477,13.8,90.7,0,4/29/2025 4:54
476,13.7,90.8,3999.8,4/29/2025 4:59
477,13.6,90.9,3999.9,4/29/2025 5:04
475,13.6,90.8,0,4/29/2025 5:09
471,13.6,90.9,3999.8,4/29/2025 5:14
472,13.5,90.9,0,4/29/2025 5:19
472,13.5,91,3999.9,4/29/2025 5:24
471,13.4,91,0,4/29/2025 5:29
473,13.4,91,3999.9,4/29/2025 5:34
475,13.3,91,0,4/29/2025 5:39
473,13.3,91,0,4/29/2025 5:44
473,13.2,89.6,0,4/29/2025 5:49
475,13.1,87.7,0,4/29/2025 5:54
467,12.9,86.1,0,4/29/2025 5:59
463,12.8,84.3,3999.9,4/29/2025 6:04
459,12.7,83.3,3999.9,4/29/2025 6:09
454,12.6,82.5,3999.9,4/29/2025 6:14
453,12.5,82.2,0,4/29/2025 6:19
455,12.4,82.1,3999.9,4/29/2025 6:24
454,12.3,81.9,0,4/29/2025 6:29
451,12.2,82.1,0,4/29/2025 6:34
448,12.1,82.2,0,4/29/2025 6:39
443,12,82.4,0,4/29/2025 6:44
441,12,82.9,0,4/29/2025 6:49
445,11.9,83.4,0,4/29/2025 6:54
446,11.9,83.9,0,4/29/2025 6:59
449,12.1,84.2,85,4/29/2025 7:04
496,12.9,83.6,82.2,4/29/2025 7:09
560,13.8,81.5,83.7,4/29/2025 7:14
598,14.9,79.2,82.7,4/29/2025 7:19
633,15.8,76.7,82,4/29/2025 7:24
652,16.7,74.2,79.5,4/29/2025 7:29
655,17.5,72,80.5,4/29/2025 7:34
628,18.4,69.6,78.9,4/29/2025 7:39
588,19,67.9,78.5,4/29/2025 7:44
568,19.7,65.5,79.6,4/29/2025 7:49
584,20.3,59.9,79,4/29/2025 7:54
596,20,58.6,77.9,4/29/2025 7:59
606,20.6,64.4,79.6,4/29/2025 8:04
631,21.1,60.6,78.4,4/29/2025 8:09
647,21,54.1,79.9,4/29/2025 8:14
633,21.4,63.3,79.6,4/29/2025 8:19
601,21.5,55.1,80.2,4/29/2025 8:24
573,21.6,57.7,77.7,4/29/2025 8:29
589,22,58.4,79.4,4/29/2025 8:34
622,21.9,52.6,79.5,4/29/2025 8:39
645,22.1,61,79.7,4/29/2025 8:44
641,22.1,49.4,79.2,4/29/2025 8:49
605,22.2,59.1,79.2,4/29/2025 8:54
577,22.4,53.1,79.4,4/29/2025 8:59
589,22.3,50.1,77.3,4/29/2025 9:04
630,22.6,56.4,77.5,4/29/2025 9:09
660,22.5,48.7,77.8,4/29/2025 9:14
640,22.8,56.5,79.7,4/29/2025 9:19
608,22.7,48.1,80.1,4/29/2025 9:24
577,22.8,57.7,77.3,4/29/2025 9:29
562,23.5,60.6,79.6,4/29/2025 9:34
595,23.6,45.6,79.7,4/29/2025 9:39
647,23,50.5,79.9,4/29/2025 9:44
673,23.6,59.5,79.8,4/29/2025 9:49
665,23.9,46,77.8,4/29/2025 9:54
623,23.6,50.7,78.9,4/29/2025 9:59
580,24.2,56.7,79.8,4/29/2025 10:04
575,24.6,47.7,78.7,4/29/2025 10:09
634,23.5,53.8,79.7,4/29/2025 10:14
646,24.1,60.5,78.1,4/29/2025 10:19
611,24.7,48.2,77.4,4/29/2025 10:24
583,23.6,52.3,76.7,4/29/2025 10:29
617,23.9,63.8,76.9,4/29/2025 10:34
676,24.7,65.2,78.6,4/29/2025 10:39
708,24.7,50,79.3,4/29/2025 10:44
684,23.5,59.3,77,4/29/2025 10:49
650,24.5,63.6,79.8,4/29/2025 10:54
619,24.8,49.5,78.7,4/29/2025 10:59
600,23.9,56.2,76.5,4/29/2025 11:04
584,24.5,62.7,79.8,4/29/2025 11:09
585,25.3,51,77.3,4/29/2025 11:14
645,24.6,47.7,76.7,4/29/2025 11:19
663,24.3,57.9,77,4/29/2025 11:24
624,25.3,60.4,77.1,4/29/2025 11:29
572,25.1,47,78.5,4/29/2025 11:34
588,24.5,52.2,78.9,4/29/2025 11:39
635,25.1,59.3,78.8,4/29/2025 11:44
644,25.8,48,79.2,4/29/2025 11:49
612,24.9,47.7,79,4/29/2025 11:54
593,24.5,56.1,78.2,4/29/2025 11:59
615,25.4,60.4,78.9,4/29/2025 12:04
650,25.5,50,79.3,4/29/2025 12:09
640,24.6,48.4,77.7,4/29/2025 12:14
600,24.9,61.8,79.2,4/29/2025 12:19
560,25.6,62.9,78.6,4/29/2025 12:24
579,25.7,48.7,79,4/29/2025 12:29
646,24.7,47.9,76.6,4/29/2025 12:34
657,24.8,59,79.5,4/29/2025 12:39
623,25.5,63.4,77.3,4/29/2025 12:44
570,25.7,49.3,76.7,4/29/2025 12:49
563,24.9,47,78.8,4/29/2025 12:54
606,25,59.2,76.7,4/29/2025 12:59
645,25.6,61.9,78.5,4/29/2025 13:04
631,25.9,49.6,76.5,4/29/2025 13:09
588,25.1,44.8,79.1,4/29/2025 13:14
564,24.8,56,77.5,4/29/2025 13:19
592,25.5,61.8,77.6,4/29/2025 13:24
621,25.3,45.7,77.5,4/29/2025 13:29
604,24.7,49,78.8,4/29/2025 13:34
575,25.1,62.4,77.2,4/29/2025 13:39
594,25.9,56.4,77.5,4/29/2025 13:44
632,25.3,43.2,76.5,4/29/2025 13:49
630,24.8,49.1,76.7,4/29/2025 13:54
592,25.2,63.4,78.4,4/29/2025 13:59
570,25.4,45.5,78.5,4/29/2025 14:04
587,24.7,44.1,78.1,4/29/2025 14:09
621,25,60.8,79.4,4/29/2025 14:14
620,25.8,60.5,79.4,4/29/2025 14:19
588,25.4,44,76.9,4/29/2025 14:24
558,24.8,45.8,78.5,4/29/2025 14:29
571,25,60.1,79.4,4/29/2025 14:34
616,25.4,49.1,76.8,4/29/2025 14:39
623,24.8,44.7,78.3,4/29/2025 14:44
591,24.8,57.5,77.6,4/29/2025 14:49
566,25.5,55.9,77.5,4/29/2025 14:54
577,25,44.5,76.5,4/29/2025 14:59
603,24.6,51,78.4,4/29/2025 15:04
613,25.2,63.8,77.8,4/29/2025 15:09
589,25.9,53.3,77.2,4/29/2025 15:14
554,25.3,44.1,76.9,4/29/2025 15:19
559,24.8,48.6,77.6,4/29/2025 15:24
587,25.3,62.9,79.1,4/29/2025 15:29
625,25.4,48,76.5,4/29/2025 15:34
614,25,44.6,78.6,4/29/2025 15:39
569,25.2,57.9,77.1,4/29/2025 15:44
555,25.5,50.9,78.4,4/29/2025 15:49
573,25,42.8,76.4,4/29/2025 15:54
601,24.9,52.5,77.4,4/29/2025 15:59
611,25.6,63.7,77.9,4/29/2025 16:04
591,25.3,44.6,76.8,4/29/2025 16:09
542,25,47.5,78.6,4/29/2025 16:14
502,25.5,61.5,76.9,4/29/2025 16:19
477,25.6,45.8,77,4/29/2025 16:24
467,25,42.4,78.9,4/29/2025 16:29
497,25,56,79.5,4/29/2025 16:34
528,25.6,56.6,79.4,4/29/2025 16:39
516,25.2,45.1,76.5,4/29/2025 16:44
491,24.9,52.6,79,4/29/2025 16:49
470,25.6,62.3,79.2,4/29/2025 16:54
487,25.2,46.3,77.3,4/29/2025 16:59
536,24.7,43.4,77.4,4/29/2025 17:04
551,25.1,57.1,78.3,4/29/2025 17:09
531,25.3,51.6,78.6,4/29/2025 17:14
500,24.9,43,79.5,4/29/2025 17:19
470,24.9,53.7,79.1,4/29/2025 17:24
467,25.5,61.8,79.7,4/29/2025 17:29
511,25.6,48.3,79.5,4/29/2025 17:34
558,25,44.5,78,4/29/2025 17:39
544,24.9,53.1,78.4,4/29/2025 17:44
521,25.4,61.9,79.3,4/29/2025 17:49
495,25.5,47.3,79.5,4/29/2025 17:54
467,24.9,44.3,77.2,4/29/2025 17:59
465,24.6,56.7,0,4/29/2025 18:04
462,24.5,64.5,3999.9,4/29/2025 18:09
450,23.6,51.5,0,4/29/2025 18:14
440,22.3,54.1,3999.9,4/29/2025 18:19
432,22,67.9,3999.9,4/29/2025 18:24
423,21.5,58.8,0,4/29/2025 18:29
421,20.9,58.5,3999.9,4/29/2025 18:34
419,20.6,70.3,0,4/29/2025 18:39
413,20.4,62.8,3999.9,4/29/2025 18:44
411,20,65.8,0,4/29/2025 18:49
411,19.9,73.9,3999.9,4/29/2025 18:54
411,19.6,66.7,0,4/29/2025 18:59
413,19.4,71.1,0,4/29/2025 19:04
411,19.5,73.8,3999.9,4/29/2025 19:09
411,19,63,3999.9,4/29/2025 19:14
412,18.9,80.1,0,4/29/2025 19:19
417,19,86,0,4/29/2025 19:24
420,19,89.5,0,4/29/2025 19:29
422,18.7,82.1,0,4/29/2025 19:34
422,18.5,84.9,3999.9,4/29/2025 19:39
423,18.6,88.9,0,4/29/2025 19:44
427,18.7,91.4,0,4/29/2025 19:49
428,18.8,92.9,0,4/29/2025 19:54
432,18.8,91.1,0,4/29/2025 19:59
435,18.4,85.4,3999.9,4/29/2025 20:04
437,18.5,89.6,0,4/29/2025 20:09
438,18.5,91.9,0,4/29/2025 20:14
436,18.6,93.4,3999.8,4/29/2025 20:19
441,18.6,94.4,0,4/29/2025 20:24
441,18.7,95.1,0,4/29/2025 20:29
444,18.7,95.7,3999.8,4/29/2025 20:34
444,18.8,96.1,0,4/29/2025 20:39
446,18.8,96.4,0,4/29/2025 20:44
451,18.8,96.7,0,4/29/2025 20:49
450,18.8,97,0,4/29/2025 20:54
449,18.9,97.1,0,4/29/2025 20:59
455,18.9,97.3,3999.8,4/29/2025 21:04
458,18.8,97.4,0,4/29/2025 21:09
456,18.9,97.6,0,4/29/2025 21:14
457,18.9,97.7,3999.9,4/29/2025 21:19
454,18.9,97.8,0,4/29/2025 21:24
456,18.9,97.9,3999.8,4/29/2025 21:29
455,18.9,97.9,0,4/29/2025 21:34
459,18.8,98,0,4/29/2025 21:39
459,18.8,98,0,4/29/2025 21:44
462,18.8,98.1,0,4/29/2025 21:49
462,18.8,98.2,0,4/29/2025 21:54
462,18.8,98.1,0,4/29/2025 21:59
467,18.7,98.1,3999.9,4/29/2025 22:04
470,18.7,98.2,0,4/29/2025 22:09
470,18.6,98.2,3999.8,4/29/2025 22:14
473,18.7,98.3,0,4/29/2025 22:19
470,18.6,98.2,3999.9,4/29/2025 22:24
469,18.6,98.3,0,4/29/2025 22:29
469,18.5,98.3,0,4/29/2025 22:34
471,18.5,98.3,0,4/29/2025 22:39
468,18.5,98.4,0,4/29/2025 22:44
471,18.4,98.3,0,4/29/2025 22:49
471,18.4,98.3,0,4/29/2025 22:54
471,18.3,98.3,0,4/29/2025 22:59
477,18.3,98.3,0,4/29/2025 23:04
477,18.3,98.3,0,4/29/2025 23:09
475,18.2,98.3,3999.8,4/29/2025 23:14
475,18.2,98.3,0,4/29/2025 23:19
478,18.1,98.4,3999.9,4/29/2025 23:24
478,18.1,98.3,0,4/29/2025 23:29
480,18,98.3,0,4/29/2025 23:34
481,18,98.3,3999.8,4/29/2025 23:39
482,17.9,98.3,0,4/29/2025 23:44
485,17.9,98.3,0,4/29/2025 23:49
488,17.8,98.3,3999.8,4/29/2025 23:54
487,17.8,98.3,3999.9,4/29/2025 23:59
488,17.7,98.2,0,4/30/2025 0:04
490,17.7,98.3,0,4/30/2025 0:09
493,17.6,98.2,0,4/30/2025 0:14
490,17.6,98.2,0,4/30/2025 0:19
487,17.6,98.2,0,4/30/2025 0:24
489,17.5,98.2,3999.8,4/30/2025 0:29
493,17.5,98.1,0,4/30/2025 0:34
490,17.4,98.1,0,4/30/2025 0:39
492,17.4,98.1,3999.8,4/30/2025 0:44
492,17.3,98,0,4/30/2025 0:49
493,17.3,98.1,0,4/30/2025 0:54
492,17.2,98.1,0,4/30/2025 0:59
500,17.2,98,0,4/30/2025 1:04
495,17.1,97.9,0,4/30/2025 1:09
494,17.1,97.8,3999.8,4/30/2025 1:14
490,17,97.8,0,4/30/2025 1:19
495,17,97.7,0,4/30/2025 1:24
496,17,97.5,3999.8,4/30/2025 1:29
494,16.9,97.4,0,4/30/2025 1:34
496,16.9,97.3,3999.8,4/30/2025 1:39
500,16.8,97.2,0,4/30/2025 1:44
499,16.8,97.2,0,4/30/2025 1:49
502,16.7,96.9,0,4/30/2025 1:54
496,16.7,96.9,0,4/30/2025 1:59
499,16.6,96.7,0,4/30/2025 2:04
499,16.6,96.6,0,4/30/2025 2:09
499,16.5,96.6,0,4/30/2025 2:14
501,16.5,96.6,3999.8,4/30/2025 2:19
502,16.5,96.5,0,4/30/2025 2:24
505,16.4,96.3,0,4/30/2025 2:29
499,16.4,96.3,0,4/30/2025 2:34
503,16.3,96.1,0,4/30/2025 2:39
504,16.3,96.1,0,4/30/2025 2:44
501,16.2,96.1,3999.9,4/30/2025 2:49
502,16.2,96,0,4/30/2025 2:54
502,16.2,95.9,3999.9,4/30/2025 2:59
499,16.1,95.8,0,4/30/2025 3:04
501,16.1,95.6,3999.9,4/30/2025 3:09
506,16,95.5,0,4/30/2025 3:14
502,16,95.5,0,4/30/2025 3:19
504,15.9,95.4,0,4/30/2025 3:24
504,15.8,95.4,3999.9,4/30/2025 3:29
506,15.8,95.4,0,4/30/2025 3:34
504,15.8,95.3,0,4/30/2025 3:39
505,15.7,95.2,0,4/30/2025 3:44
507,15.7,95.2,0,4/30/2025 3:49
505,15.6,95.2,0,4/30/2025 3:54
505,15.6,95.1,3999.9,4/30/2025 3:59
504,15.5,95.1,3999.8,4/30/2025 4:04
505,15.5,95,0,4/30/2025 4:09
506,15.4,95.1,0,4/30/2025 4:14
506,15.4,95.1,0,4/30/2025 4:19
506,15.4,95.1,0,4/30/2025 4:24
504,15.3,95.1,0,4/30/2025 4:29
506,15.2,95.1,0,4/30/2025 4:34
506,15.3,95,0,4/30/2025 4:39
506,15.2,94.9,0,4/30/2025 4:44
503,15.2,94.9,3999.9,4/30/2025 4:49
504,15.1,95,0,4/30/2025 4:54
503,15.1,95,0,4/30/2025 4:59
503,15,94.9,0,4/30/2025 5:04
507,15,94.9,0,4/30/2025 5:09
506,14.9,94.8,0,4/30/2025 5:14
503,14.9,94.8,0,4/30/2025 5:19
507,14.9,94.9,0,4/30/2025 5:24
505,14.8,94.9,3999.9,4/30/2025 5:29
503,14.8,94.8,3999.9,4/30/2025 5:34
502,14.7,94.7,0,4/30/2025 5:39
507,14.7,94.6,3999.8,4/30/2025 5:44
501,14.6,93.2,3999.9,4/30/2025 5:49
500,14.5,91.6,3999.9,4/30/2025 5:54
489,14.4,90.6,0,4/30/2025 5:59
480,14.2,89.6,0,4/30/2025 6:04
474,14.1,88.9,3999.9,4/30/2025 6:09
469,14,88.4,3999.9,4/30/2025 6:14
464,13.9,88,3999.9,4/30/2025 6:19
460,13.9,87.8,3999.9,4/30/2025 6:24
459,13.8,87.8,0,4/30/2025 6:29
456,13.7,87.9,3999.8,4/30/2025 6:34
454,13.6,88.1,3999.8,4/30/2025 6:39
453,13.6,88.3,0,4/30/2025 6:44
457,13.6,88.8,0,4/30/2025 6:49
456,13.5,89.1,0,4/30/2025 6:54
454,13.5,89.4,0,4/30/2025 6:59
460,13.8,90,82.2,4/30/2025 7:04
512,14.7,89.2,83.9,4/30/2025 7:09
577,15.6,87.2,83.3,4/30/2025 7:14
624,16.6,85,82.7,4/30/2025 7:19
656,17.5,82.5,79.4,4/30/2025 7:24
650,18.4,80.3,79.1,4/30/2025 7:29
613,19.2,78.1,80.9,4/30/2025 7:34
593,19.9,72.1,80.3,4/30/2025 7:39
601,20.1,66.5,78.5,4/30/2025 7:44
617,20.7,74.4,78.6,4/30/2025 7:49
634,20.8,62.9,80.8,4/30/2025 7:54
644,21.1,60.4,80.3,4/30/2025 7:59
614,21.5,68.8,77.9,4/30/2025 8:04
585,21.8,57.7,77.5,4/30/2025 8:09
563,21.9,62,77.8,4/30/2025 8:14
568,22.4,57.2,80.5,4/30/2025 8:19
585,22.3,51.2,78.3,4/30/2025 8:24
610,22.3,60.6,80,4/30/2025 8:29
632,22.4,48,77.5,4/30/2025 8:34
636,22.2,60.9,77.7,4/30/2025 8:39
613,22.3,51.2,79.1,4/30/2025 8:44
584,22.2,61.8,79.4,4/30/2025 8:49
565,22.7,50.6,79.8,4/30/2025 8:54
602,22.2,56.5,77.2,4/30/2025 8:59
644,22.7,64.1,80.3,4/30/2025 9:04
660,23.2,54,78.7,4/30/2025 9:09
631,23,47.7,79.5,4/30/2025 9:14
600,23.1,61,79.8,4/30/2025 9:19
572,23.7,59.6,77.2,4/30/2025 9:24
590,23.7,42.6,78.3,4/30/2025 9:29
642,23.2,58.1,77.2,4/30/2025 9:34
674,23.9,64.3,77.2,4/30/2025 9:39
661,23.8,48.2,78.4,4/30/2025 9:44
623,23.2,49.7,77.1,4/30/2025 9:49
583,23.7,59.8,77.4,4/30/2025 9:54
590,24.2,52.3,78,4/30/2025 9:59
643,23.5,48,76.7,4/30/2025 10:04
683,23.8,62.7,79.7,4/30/2025 10:09
657,24.4,56,76.9,4/30/2025 10:14
610,24,50.2,76.7,4/30/2025 10:19
600,24,62.9,79,4/30/2025 10:24
635,25.1,66.3,78.8,4/30/2025 10:29
680,25.3,51.1,79.2,4/30/2025 10:34
674,24.7,47.8,78.1,4/30/2025 10:39
632,24.3,58.8,79.4,4/30/2025 10:44
587,25.4,65.4,77.5,4/30/2025 10:49
606,25,50,76.5,4/30/2025 10:54
668,24.3,53.1,77.4,4/30/2025 10:59
688,24.8,62.5,78.9,4/30/2025 11:04
648,25.8,52.5,78.3,4/30/2025 11:09
597,25.1,47.7,78.4,4/30/2025 11:14
606,24.8,54.2,77.7,4/30/2025 11:19
641,25.7,63.9,79.4,4/30/2025 11:24
657,25.6,49.6,76.4,4/30/2025 11:29
630,25.3,47.8,79.2,4/30/2025 11:34
592,25.6,62.8,77,4/30/2025 11:39
582,26.2,50.9,77.3,4/30/2025 11:44
635,25.7,47.4,78.8,4/30/2025 11:49
660,25.4,51.7,79.1,4/30/2025 11:54
630,25.7,55.8,77.6,4/30/2025 11:59
591,26.2,55.5,78.6,4/30/2025 12:04
612,26.4,53.4,79.3,4/30/2025 12:09
651,26,48.2,78.9,4/30/2025 12:14
634,25.5,48.3,76.5,4/30/2025 12:19
591,25.3,48.7,78,4/30/2025 12:24
597,25.3,49.5,77.6,4/30/2025 12:29
639,25,47.9,76.7,4/30/2025 12:34
628,24.9,48.6,79.1,4/30/2025 12:39
592,24.8,49.6,76.7,4/30/2025 12:44
572,24.7,47.8,77.6,4/30/2025 12:49
599,24.5,48.5,76.5,4/30/2025 12:54
622,24.4,49.8,78.8,4/30/2025 12:59
596,24.4,49.4,79.2,4/30/2025 13:04
568,24.3,51.6,79.3,4/30/2025 13:09
591,24.2,49.4,76.8,4/30/2025 13:14
635,24.1,50.7,77.3,4/30/2025 13:19
629,24.3,50.4,77.2,4/30/2025 13:24
592,24.2,51.3,76.4,4/30/2025 13:29
566,24.3,53.9,76.5,4/30/2025 13:34
584,24.7,56.8,76.7,4/30/2025 13:39
622,25.1,56,79.2,4/30/2025 13:44
641,25.1,54.3,78.1,4/30/2025 13:49
610,25.1,51.7,76.9,4/30/2025 13:54
560,24.7,51.8,76.6,4/30/2025 13:59
562,24.6,52.1,77.8,4/30/2025 14:04
598,24.6,50.8,79,4/30/2025 14:09
638,24.7,51.3,78.9,4/30/2025 14:14
634,24.6,51.5,77.5,4/30/2025 14:19
598,24.6,51.8,79.2,4/30/2025 14:24
581,24.5,50.8,76.5,4/30/2025 14:29
605,24.6,51.2,76.5,4/30/2025 14:34
636,24.5,52.7,76.9,4/30/2025 14:39
622,24.5,52,77.9,4/30/2025 14:44
584,24.4,52.4,76.6,4/30/2025 14:49
580,24.5,52.2,76.7,4/30/2025 14:54
603,24.5,52.7,77.3,4/30/2025 14:59
633,24.4,50.6,76.9,4/30/2025 15:04
626,24.4,52.6,79.1,4/30/2025 15:09
579,24.4,49.1,78.6,4/30/2025 15:14
554,24.4,51.1,78.4,4/30/2025 15:19
571,24.4,51.9,76.7,4/30/2025 15:24
604,24.4,49.7,78.7,4/30/2025 15:29
628,24.7,53.9,79.4,4/30/2025 15:34
612,25,54.3,76.5,4/30/2025 15:39
563,25.1,51.9,76.7,4/30/2025 15:44
550,25.1,49.3,79.2,4/30/2025 15:49
571,24.9,47.4,79.2,4/30/2025 15:54
600,24.8,45.9,77.7,4/30/2025 15:59
610,24.6,47.1,78.7,4/30/2025 16:04
577,24.4,46.6,79.3,4/30/2025 16:09
531,24.4,47,79.3,4/30/2025 16:14
495,24.4,47.7,79,4/30/2025 16:19
462,24.2,47.9,79.1,4/30/2025 16:24
452,24.2,48.7,78.1,4/30/2025 16:29
491,24.2,48.2,77.5,4/30/2025 16:34
530,24.3,47.2,78.4,4/30/2025 16:39
516,24.2,47.3,76.9,4/30/2025 16:44
494,24.2,48,76.7,4/30/2025 16:49
468,24.1,48.5,76.5,4/30/2025 16:54
469,24.1,48.1,76.9,4/30/2025 16:59
509,24.1,47.9,78,4/30/2025 17:04
542,24.1,48.4,76.5,4/30/2025 17:09
530,24.1,48.6,78.2,4/30/2025 17:14
504,24.1,47.5,76.5,4/30/2025 17:19
471,24.1,48.4,78.2,4/30/2025 17:24
467,24.1,48.3,76.5,4/30/2025 17:29
502,24.2,50.8,78.7,4/30/2025 17:34
532,24.4,51.6,77.5,4/30/2025 17:39
521,24.5,51.8,76.6,4/30/2025 17:44
496,24.6,51.6,79.5,4/30/2025 17:49
473,24.7,51.7,78.2,4/30/2025 17:54
